,Featurename,mz,RT,Average.coef.across models,%.models.present,platfrom,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m.z,delta.ppm.
1465,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129083,"{5-[(E)-2-{3,5-dihydroxy-4-[(1E)-4-hydroxy-3-methylbut-1-en-1-yl]phenyl}ethenyl]-2-hydroxyphenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1466,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129071,"[5-(3-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}oxiran-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1467,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0164621,Monohexyl sulfate,n/a,C6H14O4S,182.0612801,M+Na,+,205.050498,7
1468,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0140239,"{2-methoxy-4-[7-methoxy-3-methyl-5-(2-oxoethyl)-2,3-dihydro-1-benzofuran-2-yl]phenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1469,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0038418,Glucoconringiin,n/a,C11H21NO10S2,391.0606873,M+H+NH4,+,205.050894,5
1470,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0140123,"[(4-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-h]chromen-6-yl}-2-methylbut-2-en-1-yl)oxy]sulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1471,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0165152,[(3-methylpentyl)oxy]sulfonic acid,n/a,C6H14O4S,182.0612801,M+Na,+,205.050498,7
1472,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0125570,"{3-[(E)-2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]ethenyl]-2,6-dihydroxyphenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1473,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129084,"{[(3E)-4-{4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2,6-dihydroxyphenyl}-2-methylbut-3-en-1-yl]oxy}sulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1474,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0140121,"{[(2E)-4-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-h]chromen-6-yl}-2-methylbut-2-en-1-yl]oxy}sulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1475,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129078,"{5-[(E)-2-{3,5-dihydroxy-4-[3-(propan-2-yl)oxiran-2-yl]phenyl}ethenyl]-2-hydroxyphenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1476,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0059933,4-Methylbenzenesulfonic acid,C06677,C7H8O3S,172.0194148,M+CH3OH+H,+,205.052904,5
1477,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129050,"{2-hydroxy-5-[(E)-2-{2,3,5-trihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1478,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0165638,SCHEMBL6258309,n/a,C6H14O4S,182.0612801,M+Na,+,205.050498,7
1479,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0140131,"{[5-hydroxy-8-methyl-6-(3-methylbut-2-en-1-yl)-2-oxo-2H,8H-pyrano[2,3-h]chromen-8-yl]methoxy}sulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1480,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0176607,SCHEMBL4228267,n/a,C6H14O4S,182.0612801,M+Na,+,205.050498,7
1481,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129065,"{3-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]-2,6-dihydroxyphenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
1482,2.15_205.0519m/z,205.0519,2.15,-0.163836014,100,uHPOS,HMDB0129060,"{4-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]-2,6-dihydroxyphenyl}oxidanesulfonic acid",n/a,C19H20O8S,408.0878888,M+2H,+,205.05122,3
2186,3.39_232.1154m/z,232.1154,3.39,-0.174534769,100,uRPOS,HMDB0060848,N-Oxide abiraterone sulfate,n/a,C24H31NO5S,445.1922938,M+H+NH4,+,232.116697,6
2187,3.39_232.1154m/z,232.1154,3.39,-0.174534769,100,uRPOS,HMDB0156810,"[(2S,14R,15S)-14-hydroxy-14-(2-hydroxyacetyl)-2,15-dimethyl-5-(sulfooxy)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-17-yl]oxidanyl",n/a,C21H33O8S,445.1896142,M+H+NH4,+,232.115357,0
2188,3.39_232.1154m/z,232.1154,3.39,-0.174534769,100,uRPOS,HMDB0167058,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[(6Z)-1-oxonon-6-en-3-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C19H31N3O7S,445.1882715,M+H+NH4,+,232.114686,3
2189,3.39_232.1154m/z,232.1154,3.39,-0.174534769,100,uRPOS,HMDB0180437,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[(4E)-1-oxonon-4-en-3-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid,n/a,C19H31N3O7S,445.1882715,M+H+NH4,+,232.114686,3
2190,3.39_232.1154m/z,232.1154,3.39,-0.174534769,100,uRPOS,HMDB0014494,Minoxidil,n/a,C9H15N5O,209.1276601,M+Na,+,232.116878,6
2431,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0175277,2-phenylprop-2-en-1-yl 2-methylpropanoate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2432,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0037702,Butyl cinnamate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2433,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151777,(2Z)-6-hydroxy-2-(phenylmethylidene)hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2434,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151776,2-butyl-3-phenyloxirane-2-carbaldehyde,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2435,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151807,SCHEMBL12418042,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2436,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0036224,"Benzyl 2,3-dimethyl-2-butenoate",n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2437,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0030904,"alpha,alpha-Dimethylanisalacetone",n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2438,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0132949,1-(4-methoxyphenyl)-4-methylpent-1-en-3-one,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2439,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0033379,cis-3-Hexenyl benzoate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2440,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0132944,5-(4-methoxyphenyl)-2-methylpent-1-en-3-one,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2441,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0135597,4-(3-hydroxy-3-phenylpropyl)phenol,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2442,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0162854,"(2E,4Z)-5-{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}-1-(1,2,3,4-tetrahydropyridin-1-yl)penta-2,4-dien-1-one",n/a,C15H19NO2,245.1415789,M+H,+,246.148855,5
2443,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0033878,(S)-Curzeone,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2444,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0162855,"(2E,4Z,6E)-7-(3-methyloxiran-2-yl)-1-(1,2,3,4-tetrahydropyridin-1-yl)hepta-2,4,6-trien-1-one",n/a,C15H19NO2,245.1415789,M+H,+,246.148855,5
2445,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0037721,2-Phenylethyl 3-methyl-2-butenoate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2446,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0183009,SCHEMBL9396016,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2447,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0041316,Cinnamyl butyrate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2448,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151772,3-hydroxy-2-(phenylmethylidene)hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2449,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0140969,2-[4-(2-methylprop-2-en-1-yl)phenyl]propanoic acid,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2450,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0140968,2-[4-(2-methylpropyl)phenyl]prop-2-enoic acid,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2451,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0030770,4-Hydroxy-3-(3-methyl-2-butenyl)acetophenone,C10702,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2452,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0037703,Isobutyl cinnamate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2453,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0175278,SCHEMBL296808,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2454,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151775,(2Z)-5-hydroxy-2-(phenylmethylidene)hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2455,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0162853,"(2E)-3-{3-[(1E,3E)-penta-1,3-dien-1-yl]oxiran-2-yl}-1-(1,2,3,4-tetrahydropyridin-1-yl)prop-2-en-1-one",n/a,C15H19NO2,245.1415789,M+H,+,246.148855,5
2456,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151771,SCHEMBL524131,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2457,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0176774,[4-(hydroxymethyl)-7-(prop-1-en-2-yl)azulen-1-yl]methanol,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2458,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151774,(2Z)-2-[(4-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2459,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0176773,2-[3-(hydroxymethyl)-8-methylazulen-5-yl]prop-2-en-1-ol,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2460,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151773,(2Z)-2-[(3-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2461,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0061836,bis(Benzyloxy)methane,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2462,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0162851,"(4Z,6E,8E)-10-hydroxy-1-(1,2,3,4-tetrahydropyridin-1-yl)deca-2,4,6,8-tetraen-1-one",n/a,C15H19NO2,245.1415789,M+H,+,246.148855,5
2463,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0031661,"3-Isovalidene-3alpha,4-dihydrophthalide",n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2464,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0031553,"6-(1-Hydroxyethyl)-2,2-dimethyl-2H-1-benzopyran",n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2465,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0041317,Cinnamyl isobutyrate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2466,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0162852,"1-{3-[(1Z,3E,5E)-hepta-1,3,5-trien-1-yl]oxirane-2-carbonyl}-1,2,3,4-tetrahydropyridine",n/a,C15H19NO2,245.1415789,M+H,+,246.148855,5
2467,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0176775,[4-methyl-7-(2-methyloxiran-2-yl)azulen-1-yl]methanol,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2468,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0037628,Phenethyl tiglate,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2469,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0032133,Bisphenol A,C13624,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2470,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0014604,Nabumetone,n/a,C15H16O2,228.1150298,M+NH4,+,246.148853,5
2471,0.65_246.1502m/z,246.1502,0.65,-0.121838739,100,sLPOS,HMDB0151778,(2Z)-2-[(2-hydroxyphenyl)methylidene]hexanal,n/a,C13H16O2,204.1150298,M+ACN+H,+,246.148853,5
2561,1.12_253.1356m/z,253.1356,1.12,0.113174608,100,uHPOS,HMDB0029766,"(3S,7E,9R)-4,7-Megastigmadiene-3,9-diol 9-[apiosyl-(1->6)-glucoside]",n/a,C24H40O11,504.2570621,M+2H,+,253.135807,1
2562,1.12_253.1356m/z,253.1356,1.12,0.113174608,100,uHPOS,HMDB0031936,Blumenol C O-[apiosyl-(1->6)-glucoside],n/a,C24H40O11,504.2570621,M+2H,+,253.135807,1
2563,1.12_253.1356m/z,253.1356,1.12,0.113174608,100,uHPOS,HMDB0062552,Ac-Ser-Asp-Lys-Pro-OH,n/a,C20H33N5O9,487.2278277,M+H+NH4,+,253.134464,4
2675,0.87_255.2065m/z,255.2065,0.87,-0.213912775,100,sLPOS,HMDB0061857,6-Phenylundecane,n/a,C17H28,232.2191009,M+Na,+,255.208319,7
2676,0.87_255.2065m/z,255.2065,0.87,-0.213912775,100,sLPOS,HMDB0145117,"1-(2-hydroxyethyl)-2,3,4,5-tetrahydropyridin-1-ium",n/a,C7H14NO,128.1069905,2M+H,+,255.206705,1
2677,0.87_255.2065m/z,255.2065,0.87,-0.213912775,100,sLPOS,HMDB0031667,Nor-psi-tropine,n/a,C7H13NO,127.099714,2M+H,+,255.206704,1
2678,0.87_255.2065m/z,255.2065,0.87,-0.213912775,100,sLPOS,HMDB0040030,1-(1-Pyrrolidinyl)-2-propanone,n/a,C7H13NO,127.099714,2M+H,+,255.206704,1
2679,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126120,"3,4,5-trihydroxy-6-(3-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-4-yl}phenoxy)oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2680,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126123,"3,4,5-trihydroxy-6-(4-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-4-yl}phenoxy)oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2681,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0127416,"3,4,5-trihydroxy-6-({3-hydroxy-8,8-dimethyl-4-oxo-2-phenyl-4H,8H-pyrano[2,3-f]chromen-5-yl}oxy)oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2682,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0148241,"3,4,5-trihydroxy-6-{[5-hydroxy-4-(3-methylbut-2-en-1-yl)-9-oxo-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaen-14-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2683,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126126,"6-({12,12-dimethyl-4-oxo-6-phenyl-3,11,14-trioxatetracyclo[8.5.0.0²,⁷.0¹³,¹⁵]pentadeca-1(10),2(7),5,8-tetraen-8-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2684,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0148084,"6-({17,17-dimethyl-3-oxo-4,12,18-trioxapentacyclo[11.8.0.0²,¹¹.0⁵,¹⁰.0¹⁴,¹⁹]henicosa-1(13),2(11),5(10),6,8,14(19),20-heptaen-7-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2685,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0127415,"3,4,5-trihydroxy-6-({5-hydroxy-8,8-dimethyl-4-oxo-2-phenyl-4H,8H-pyrano[2,3-f]chromen-3-yl}oxy)oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2686,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126121,"3,4,5-trihydroxy-6-{[4-(3-hydroxyphenyl)-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2687,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126119,"3,4,5-trihydroxy-6-{[4-(2-hydroxyphenyl)-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2688,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0148240,"3,4,5-trihydroxy-6-{[14-hydroxy-4-(3-methylbut-2-en-1-yl)-9-oxo-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2689,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126124,"3,4,5-trihydroxy-6-{[4-(4-hydroxyphenyl)-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2690,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0135724,"6-(2-{8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-3-yl}-5-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2691,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0135725,"6-(4-{8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-3-yl}-3-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2692,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126118,"3,4,5-trihydroxy-6-(2-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-4-yl}phenoxy)oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2693,0.66_257.0722m/z,257.0722,0.66,-0.170863164,100,uRPOS,HMDB0126129,"3,4,5-trihydroxy-6-{[8-(hydroxymethyl)-8-methyl-2-oxo-4-phenyl-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C26H24O11,512.1318616,M+2H,+,257.073207,4
2834,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0011164,L-beta-aspartyl-L-glutamic acid ,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2835,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0028815,Glutamylaspartic acid,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2836,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0125804,"2-(hydroxymethyl)-7-methoxy-2-methyl-3,4-dihydro-2H-1-benzopyran-4,5-diol",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2837,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0030419,Ng-L-Glutamyl-L-aspartic acid,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2838,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0028752,Aspartyl-Glutamate,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2839,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0030254,"3-(3,4,5-Trimethoxyphenyl)propanoic acid",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2840,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0125802,"7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4,5,6-triol",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2841,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0030413,Glutamylaspartic acid,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2842,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0062501,N-Acetyl-Serylaspartic acid,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2843,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0137288,"3-(4,7-Dimethoxy-1,3-benzodioxol-5-yl)-1-propanol",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2844,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0128721,"4-(3-hydroxyprop-1-en-1-yl)-2,3,6-trimethoxyphenol",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2845,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0127748,4-hydroxy-5-(4-hydroxy-3-methoxyphenyl)pentanoic acid,n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2846,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0029145,Ng-L-Glutamyl-L-aspartic acid,n/a,C9H14N2O7,262.0801008,M+H,+,263.087377,4
2847,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0041756,"Isopropyl 3-(3,4-dihydroxyphenyl)-2-hydroxypropanoate",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2848,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0061112,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2849,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0127826,4-hydroxy-5-(3-hydroxy-4-methoxyphenyl)pentanoic acid,n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2850,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0142074,"3-(2,3,4-trimethoxyphenyl)propanoic acid",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2851,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0038627,"Ethyl 3,4,5-trimethoxybenzoate",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2852,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0128672,"3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)propan-1-ol",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2853,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0062776,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2854,0.71_263.0884n,263.0884,0.71,0.213789686,100,uRPOS,HMDB0128705,"3-(4-hydroxy-2,3,5-trimethoxyphenyl)propanal",n/a,C12H16O5,240.0997736,M+Na,+,263.088992,2
2896,7.28_269.1880m/z,269.188,7.28,-0.25771586,100,uRPOS,HMDB0010386,"LysoPC(18:2(9Z,12Z))",n/a,C26H50NO7P,519.3324895,M+H+NH4,+,269.186795,4
2897,7.28_269.1880m/z,269.188,7.28,-0.25771586,100,uRPOS,HMDB0139525,N-(4-aminobutyl)-3-(4-hydroxyphenyl)propanimidic acid,n/a,C13H20N2O2,236.1524779,M+CH3OH+H,+,269.185967,8
2898,7.28_269.1880m/z,269.188,7.28,-0.25771586,100,uRPOS,HMDB0030933,Avocadynofuran,n/a,C17H26O,246.1983655,M+Na,+,269.187583,2
2899,7.28_269.1880m/z,269.188,7.28,-0.25771586,100,uRPOS,HMDB0014859,Procaine,C07375,C13H20N2O2,236.1524779,M+CH3OH+H,+,269.185967,8
